household_id,family_id,person_id,first_person_record,person_expansion_factor,person_number,family_role,age,sex,race,currently_studies,education_level,activity_status,individual_income_status,individual_income,stopped_transport_due_pandemic,stopped_metro_monorail,stopped_train,stopped_bus_van,stopped_chartered_transport,stopped_school_transport,stopped_car,stopped_conventional_taxi,stopped_ride_hailing,stopped_motorcycle,stopped_bicycle,school_zone,school_municipality,school_x,school_y,school_type,school_attendance_mode,school_hybrid_frequency_unit,school_hybrid_frequency,primary_work_zone,primary_work_municipality,primary_work_x,primary_work_y,primary_work_at_home,primary_work_external,primary_work_occupation,primary_work_activity_sector,primary_work_employment_relationship,primary_work_mode,primary_work_hybrid_frequency_unit,primary_work_hybrid_frequency,secondary_work_zone,secondary_work_municipality,secondary_work_x,secondary_work_y,secondary_work_at_home,secondary_work_external,secondary_work_occupation,secondary_work_activity_sector,secondary_work_employment_relationship,secondary_work_mode,secondary_work_hybrid_frequency_unit,secondary_work_hybrid_frequency
00100164,001001641,00100164101,1,11.930649,1,1,58,2,1,1,5,1,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,1,36,333723,7394528,1,N,DENTISTA,10,4,1,,,0,0,0,0,0,,,0,0,0,,
00100164,001001641,00100164102,1,18.601234,2,3,22,1,1,5,4,8,2,0,N,N,N,N,N,N,N,N,N,N,N,254,36,338716,7390921,2,3,1,3,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00100186,001001861,00100186101,1,20.452542,1,1,67,1,2,5,4,4,1,2900,N,N,N,N,N,N,N,N,N,N,N,82,36,326811,7392427,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00100186,001001861,00100186102,1,11.930649,2,4,57,2,2,1,2,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,463,8,334327,7379389,2,N,VENDEDORA DE ROUPAS,4,5,1,,,0,0,0,0,0,,,0,0,0,,
00100186,001001861,00100186103,1,40.728769,3,4,62,2,2,1,3,4,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00100210,001002101,00100210101,1,74.581252,1,1,32,2,4,1,5,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,6,36,332483,7395693,2,N,GERENTE  DE VENDAS (LOJA DE ELETRONICOS),4,1,1,,,0,0,0,0,0,,,0,0,0,,
00100210,001002101,00100210102,1,20.805172,2,2,26,2,4,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00100236,001002361,00100236101,1,11.930649,1,1,58,1,4,1,2,1,1,650,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,1,36,333741,7394505,2,N,LAVADOR DE CARROS,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200001,002000011,00200001101,1,16.882941,1,1,68,1,4,1,2,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200002,002000021,00200002101,1,87.169717,1,1,43,2,1,1,5,1,1,7000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,27,36,331840,7393488,2,N,ENFERMEIRA,10,1,1,,,0,0,0,0,0,,,0,0,0,,
00200002,002000021,00200002102,1,25.955272,2,3,16,2,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,12,36,334241,7396518,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200003,002000031,00200003101,1,17.317428,1,1,70,1,2,1,3,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200004,002000041,00200004101,1,33.703812,1,1,60,2,1,1,4,1,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,207,36,359058,7401242,2,N,ASSISTENTE  ADMINISTRATIVO,12,6,3,1,3,0,0,0,0,0,,,0,0,0,,
00200005,002000051,00200005101,1,29.509449,1,1,60,1,4,3,2,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,3,36,333314,7394038,1,1,N,N,3,36,333823,7394153,2,N,PORTEIRO,14,1,1,,,0,0,0,0,0,,,0,0,0,,
00200005,002000051,00200005102,1,38.965516,2,2,57,2,4,1,2,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,49,36,332774,7391865,2,N,DOMESTICA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
00200005,002000051,00200005103,1,40.595872,3,3,24,2,4,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,74,36,331435,7392917,2,N,ADVOGADA,12,6,1,,,0,0,0,0,0,,,0,0,0,,
00200006,002000061,00200006101,1,29.905393,1,1,51,1,4,1,3,1,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333770,7395772,1,N,COZINHEIRO E VENDEDOR DE MARMITA,9,6,1,,,0,0,0,0,0,,,0,0,0,,
00200006,002000061,00200006102,1,30.161592,2,2,48,2,1,1,3,1,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333770,7395772,1,N,COZINHEIRO E VENDEDOR DE MAMRMITAS,9,6,1,,,0,0,0,0,0,,,0,0,0,,
00200008,002000081,00200008101,1,44.503928,1,1,57,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200008,002000081,00200008102,1,30.910678,2,3,21,2,4,1,2,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333803,7395869,2,S,VENDEDOR AMBULANTE,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200009,002000091,00200009101,1,40.595872,1,1,21,1,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,35,36,332326,7396593,2,N,CONSULTOR COMERCIAL,11,1,1,,,0,0,0,0,0,,,0,0,0,,
00200010,002000101,00200010101,1,29.509449,1,1,64,2,1,1,4,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200011,002000111,00200011101,1,29.905393,1,1,50,2,4,1,2,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333361,7396168,1,N,MANICURE,8,6,1,,,0,0,0,0,0,,,0,0,0,,
00200011,002000111,00200011102,1,25.955272,2,3,15,1,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,9,36,333552,7397188,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200012,002000121,00200012101,1,19.238204,1,1,79,2,6,1,1,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200014,002000141,00200014101,1,24.728542,1,1,30,1,4,1,4,1,1,1900,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,8,36,332248,7397398,2,N,ESTOQUISTA,5,6,1,,,0,0,0,0,0,,,0,0,0,,
00200015,002000151,00200015101,1,16.882941,1,1,65,2,1,1,2,4,1,2824,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200015,002000151,00200015102,1,30.910678,2,3,24,1,2,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200015,002000151,00200015103,1,59.773058,3,4,52,1,1,1,3,1,1,2300,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,5,36,332737,7395396,2,N,SEGURANCA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
00200016,002000161,00200016101,1,29.905393,1,1,51,2,4,1,2,1,1,1000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333361,7396168,3,N,VENDEDORA DE PRODUTOS SAZONAIS,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200018,002000181,00200018101,1,59.773058,1,1,53,2,1,1,3,4,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200019,002000191,00200019101,1,22.172846,1,1,69,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,1,36,333592,7394740,2,N,GRAFICO (CHEFE DA SECAO ),13,3,1,,,0,0,0,0,0,,,0,0,0,,
00200019,002000191,00200019102,1,22.172846,2,2,65,2,1,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200020,002000201,00200020101,1,29.509449,1,1,60,1,1,1,1,4,1,4200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200020,002000201,00200020102,1,29.509449,2,2,60,2,4,1,5,4,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200021,002000211,00200021101,1,25.823802,1,1,45,2,4,1,3,1,1,1600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,31,36,331130,7394779,2,N,ATENDENTE,4,1,1,,,0,0,0,0,0,,,0,0,0,,
00200021,002000211,00200021102,1,25.823802,2,2,45,1,4,1,3,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333237,7395623,2,N,ZELADOR,14,1,1,,,0,0,0,0,0,,,0,0,0,,
00200021,002000211,00200021103,1,38.665909,3,3,13,2,4,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,14,36,335401,7396064,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200022,002000221,00200022101,1,103.904569,1,1,29,1,4,1,4,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333644,7394816,3,N,MOTORISTA,5,5,1,,,0,0,0,0,0,,,0,0,0,,
00200022,002000221,00200022102,1,24.728542,2,2,33,2,4,1,2,1,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333644,7394816,1,N,CONFEITEIRA,4,5,1,,,0,0,0,0,0,,,0,0,0,,
00200022,002000221,00200022103,1,24.703715,3,3,16,2,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,24,36,333087,7393278,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200022,002000221,00200022104,1,126.994473,4,3,9,1,4,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,16,36,334641,7395197,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200023,002000231,00200023101,1,30.161592,1,1,45,1,1,1,1,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333469,7394935,2,N,AUXILIAR DE SERVICOS GERAIS,14,1,1,,,0,0,0,0,0,,,0,0,0,,
00200023,002000231,00200023102,1,36.08522,2,2,32,2,4,1,1,5,1,1600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200023,002000231,00200023103,1,222.380601,3,3,6,2,4,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,3,36,333759,7394160,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200024,002000241,00200024101,1,24.728542,1,1,33,1,4,1,3,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333557,7394905,2,N,AMBULANTE ( VENDEDOR DE DOCES E GULOSEIMAS),4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200025,002000251,00200025101,1,22.172846,1,1,68,2,1,1,5,4,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200025,002000251,00200025102,1,38.965516,2,2,58,2,1,1,5,4,1,8500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200026,002000261,00200026101,1,30.161592,1,1,47,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,131,36,333960,7398619,2,N,PROFESSORA ENSINO FUNDAMENTAL,11,5,1,,,0,0,0,0,0,,,0,0,0,,
00200026,002000261,00200026102,1,30.161592,2,2,45,1,4,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,79,36,330606,7393669,2,N,TECNICO  DE ELETRICA,8,1,1,,,0,0,0,0,0,,,0,0,0,,
00200026,002000261,00200026103,1,90.32174,3,3,13,1,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,14,36,335336,7395819,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200026,002000261,00200026104,1,19.238204,4,4,76,2,4,1,4,4,1,2824,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200027,002000271,00200027101,1,24.703715,1,1,19,1,2,1,2,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333605,7394912,1,N,BARBEIRO,8,2,1,,,0,0,0,0,0,,,0,0,0,,
00200028,002000281,00200028101,1,38.945085,1,1,27,1,4,1,4,1,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,339,36,321753,7394763,2,N,AUXILIAR DE SERVICOS GERAIS,9,1,1,,,0,0,0,0,0,,,0,0,0,,
00200029,002000291,00200029101,1,16.882941,1,1,67,2,1,1,5,1,1,3200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,1,36,333423,7394730,2,N,SALGADEIRA,4,2,1,,,0,0,0,0,0,,,0,0,0,,
00200029,002000291,00200029102,1,44.503928,2,4,58,2,1,1,5,1,1,7000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333527,7394799,1,N,ADVOGADA,12,4,2,,,0,0,0,0,0,,,0,0,0,,
00200029,002000291,00200029103,1,21.972651,3,4,98,2,1,1,1,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200031,002000311,00200031101,1,21.972651,1,1,78,2,3,1,4,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,36,36,330585,7396092,2,N,CUIDADORA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
00200032,002000321,00200032101,1,57.649893,1,1,38,2,2,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200032,002000321,00200032102,1,17.378721,2,3,22,1,2,1,4,1,1,1600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,250,36,334899,7388199,2,N,SEGURANCA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
00200033,002000331,00200033101,1,24.728542,1,1,30,1,1,1,3,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333554,7395245,1,N,VENDEDOR (SHOPPEE),4,6,2,,,0,0,0,0,0,,,0,0,0,,
00200033,002000331,00200033102,1,24.728542,2,2,32,2,4,1,3,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200034,002000341,00200034101,1,33.703812,1,1,64,1,4,1,5,1,1,15000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333549,7395238,1,N,ADVOGADO,12,6,2,,,0,0,0,0,0,,,0,0,0,,
00200034,002000341,00200034102,1,153.808555,2,2,37,2,1,1,5,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200035,002000351,00200035101,1,17.317428,1,1,72,2,1,1,2,4,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200035,002000351,00200035102,1,149.339541,2,3,42,2,4,1,5,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,32,36,330647,7393678,2,N,ADVOGADA,12,6,3,1,3,0,0,0,0,0,,,0,0,0,,
00200035,002000351,00200035103,1,24.703715,3,4,17,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200036,002000361,00200036101,1,29.905393,1,1,52,1,4,1,3,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333492,7395568,2,N,EMPRESARIO LOJA DE BRINQUEDOS,4,8,1,,,0,0,0,0,0,,,0,0,0,,
00200036,002000361,00200036102,1,89.778288,2,2,36,2,4,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333492,7395568,2,N,VENDEDORA,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200036,002000361,00200036103,1,90.32174,3,3,12,1,4,3,2,8,3,,N,N,N,N,N,N,N,N,N,N,N,7,36,333083,7397124,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200037,002000371,00200037101,1,12.632725,1,1,63,2,4,1,2,4,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200040,002000401,00200040101,1,60.649255,1,1,28,2,4,5,4,1,1,2800,N,N,N,N,N,N,N,N,N,N,N,32,36,330701,7393906,2,3,2,2,255,36,338704,7389979,2,N,ESTAGIARIA (ENSINO FUNDAMENTAL),11,6,1,,,0,0,0,0,0,,,0,0,0,,
00200042,002000421,00200042101,1,22.172846,1,1,65,1,6,1,1,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333578,7394909,3,S,VENDEDOR (SACOLAS),4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200042,002000421,00200042102,1,38.965516,2,2,55,2,1,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200042,002000421,00200042103,1,36.08522,3,3,30,1,1,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333578,7394909,3,N,CARREGADOR,5,6,1,,,0,0,0,0,0,,,0,0,0,,
00200042,002000421,00200042104,1,36.08522,4,3,32,2,1,1,4,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,7,36,333941,7396413,2,N,VENDEDORA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
00200043,002000431,00200043101,1,36.08522,1,1,31,2,1,1,1,1,1,1500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333495,7394916,1,N,COSTUREIRA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
00200043,002000431,00200043102,1,36.08522,2,2,31,1,2,1,1,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333495,7394916,3,N,AMBULANTE,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200043,002000431,00200043103,1,193.034187,3,3,2,1,2,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200044,002000441,00200044101,1,12.632725,1,1,62,1,4,1,2,1,1,1700,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,36,36,330908,7396903,2,N,PORTEIRO,14,6,1,,,0,0,0,0,0,,,0,0,0,,
00200045,002000451,00200045101,1,30.161592,1,1,45,1,2,1,1,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333438,7395646,2,S,VENDEDOR AMBULANTE,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200045,002000451,00200045102,1,25.955272,2,3,19,1,2,1,3,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333438,7395646,2,S,VENDEDOR AMBULANTE,4,6,1,,,0,0,0,0,0,,,0,0,0,,
00200048,002000481,00200048101,1,29.905393,1,1,54,2,1,1,4,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,7,36,333946,7396378,2,N,COMERCIANTE ( BRINQUEDOS),4,5,1,,,0,0,0,0,0,,,0,0,0,,
00200048,002000481,00200048102,1,25.955272,2,3,15,1,1,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,1,36,333210,7395270,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200048,002000481,00200048103,1,29.905393,3,2,54,1,1,1,1,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,7,36,333946,7396378,2,N,COMERCIANTE (LOJA DE BRINQUEDOS),4,5,1,,,0,0,0,0,0,,,0,0,0,,
00200049,002000491,00200049101,1,30.161592,1,1,48,1,2,1,4,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333578,7394909,1,N,COMERCIANTE ONLINE,4,5,1,,,0,0,0,0,0,,,0,0,0,,
00200052,002000521,00200052101,1,89.778288,1,1,37,2,1,1,5,1,1,6000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,341,36,325747,7391644,2,N,ENFERMEIRA,10,1,1,,,0,0,0,0,0,,,0,0,0,,
00200052,002000521,00200052102,1,87.169717,2,2,40,1,4,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,18,36,335441,7393199,2,N,GERENTE DE COMPRAS,4,1,1,,,0,0,0,0,0,,,0,0,0,,
00200055,002000551,00200055101,1,30.910678,1,1,20,1,4,1,4,1,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333708,7395787,2,N,PORTEIRO,14,2,1,,,0,0,0,0,0,,,0,0,0,,
00200056,002000561,00200056101,1,60.649255,1,1,25,1,1,1,5,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,152,36,335983,7402339,2,N,SOCIO PROPRIETARIO,4,5,3,1,4,0,0,0,0,0,,,0,0,0,,
00200058,002000581,00200058101,1,60.649255,1,1,74,1,1,1,2,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200058,002000581,00200058102,1,19.238204,2,2,76,2,1,1,4,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200061,002000611,00200061101,1,29.905393,1,1,54,2,4,1,2,1,1,1500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333585,7395792,3,N,DIARISTA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
00200062,002000621,00200062101,1,17.378721,1,1,23,1,4,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,45,36,336715,7393939,2,N,REPOSITOR,4,2,1,,,0,0,0,0,0,,,0,0,0,,
00200063,002000631,00200063101,1,87.169717,1,1,44,1,1,1,5,1,1,10000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,7,36,333941,7396413,2,N,COMERCIANTE(BOX DE  FRUTAS),4,5,1,,,0,0,0,0,0,,,0,0,0,,
00200063,002000631,00200063102,1,30.161592,2,2,47,2,1,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200063,002000631,00200063103,1,19.238204,3,4,76,2,1,1,1,4,1,2824,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
00200073,002000731,00200073101,1,38.965516,1,1,57,2,4,1,4,1,1,10000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,2,36,333614,7395793,2,N,COMERCIANTE ( BIJUTERIAS),4,5,1,,,0,0,0,0,0,,,0,0,0,,
00200073,002000731,00200073102,1,40.595872,2,3,22,2,4,5,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,77,36,329434,7393883,2,3,1,3,24,36,333300,7393532,2,N,ESTAGIARIA DE ENFERMAGEM,10,6,1,,,0,0,0,0,0,,,0,0,0,,
00200073,002000731,00200073103,1,60.649255,3,3,28,1,2,5,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,79,36,330433,7393745,2,1,N,N,301,36,326613,7386415,2,N,ESTAGIARIO DE PROGRAMACAO,12,6,2,,,0,0,0,0,0,,,0,0,0,,
00200118,002001181,00200118101,1,30.161592,1,1,47,2,4,1,3,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,1,36,333276,7395092,2,N,AUXILIAR DE SERVICOS GERAIS,14,1,1,,,0,0,0,0,0,,,0,0,0,,
00200137,002001371,00200137101,1,36.08522,1,1,34,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,6,36,332940,7395756,2,N,PERSONAL TRAINER,8,5,1,,,0,0,0,0,0,,,0,0,0,,
00200137,002001371,00200137102,1,40.595872,2,4,21,2,1,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,6,36,332940,7395756,2,N,RECEPCIONISTA,8,6,1,,,0,0,0,0,0,,,0,0,0,,
00200137,002001371,00200137103,1,89.778288,3,2,36,1,4,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,6,36,332940,7395756,2,N,PERSONAL TRAINER,8,5,1,,,0,0,0,0,0,,,0,0,0,,
